filename,x_size,y_size,z_size,x_spacing,y_spacing,z_spacing
LIDCIDRI_0829_0000.nii.gz,512,512,244,0.728516,0.728516,1.25
LIDCIDRI_0947_0000.nii.gz,512,512,503,0.703125,0.703125,0.625
LIDCIDRI_0050_0000.nii.gz,512,512,139,0.78125,0.78125,2.5
LIDCIDRI_0993_0000.nii.gz,512,512,126,0.582,0.582,3.0
LIDCIDRI_1001_0000.nii.gz,512,512,194,0.64453125,0.64453125,1.8
LIDCIDRI_0084_0000.nii.gz,512,512,166,0.705,0.705,2.0
LIDCIDRI_0618_0000.nii.gz,512,512,261,0.689453,0.689453,1.25
LIDCIDRI_0776_0000.nii.gz,512,512,327,0.6640625,0.6640625,1.0
LIDCIDRI_0502_0000.nii.gz,512,512,130,0.722656,0.722656,2.5
LIDCIDRI_0779_0000.nii.gz,512,512,172,0.6640625,0.6640625,1.8
LIDCIDRI_0617_0000.nii.gz,512,512,320,0.6621094,0.6621094,1.0
LIDCIDRI_0463_0000.nii.gz,512,512,491,0.6640625,0.6640625,0.7
LIDCIDRI_0925_0000.nii.gz,512,512,308,0.5859375,0.5859375,1.0
LIDCIDRI_0246_0000.nii.gz,512,512,143,0.78125,0.78125,2.5
LIDCIDRI_0328_0000.nii.gz,512,512,484,0.664062,0.664062,0.625
LIDCIDRI_0844_0000.nii.gz,512,512,481,0.742188,0.742188,0.625
LIDCIDRI_0153_0000.nii.gz,512,512,139,0.898438,0.898438,2.5
LIDCIDRI_0782_0000.nii.gz,512,512,225,0.636719,0.636719,1.25
LIDCIDRI_0498_0000.nii.gz,512,512,452,0.703125,0.703125,0.625
LIDCIDRI_0204_0000.nii.gz,512,512,133,0.703125,0.703125,2.5
LIDCIDRI_0070_0000.nii.gz,512,512,133,0.742188,0.742188,2.5
LIDCIDRI_0809_0000.nii.gz,512,512,198,0.6640625,0.6640625,1.8
LIDCIDRI_0497_0000.nii.gz,512,512,236,0.703125,0.703125,1.25
LIDCIDRI_0365_0000.nii.gz,512,512,101,0.6347656,0.6347656,3.0
LIDCIDRI_0111_0000.nii.gz,512,512,133,0.703125,0.703125,2.5
LIDCIDRI_0806_0000.nii.gz,512,512,481,0.664062,0.664062,0.625
LIDCIDRI_0968_0000.nii.gz,512,512,337,0.68359375,0.68359375,1.0
LIDCIDRI_0734_0000.nii.gz,512,512,481,0.585938,0.585938,0.625
LIDCIDRI_0421_0000.nii.gz,512,512,115,0.782,0.782,3.0
LIDCIDRI_0655_0000.nii.gz,512,512,558,0.6484375,0.6484375,0.7
LIDCIDRI_0269_0000.nii.gz,512,512,293,0.689453,0.689453,1.25
LIDCIDRI_0173_0000.nii.gz,512,512,145,0.742188,0.742188,2.5
LIDCIDRI_0681_0000.nii.gz,512,512,497,0.761719,0.761719,0.625
LIDCIDRI_0864_0000.nii.gz,512,512,219,0.703125,0.703125,1.8
LIDCIDRI_0308_0000.nii.gz,512,512,564,0.703125,0.703125,0.625
LIDCIDRI_0266_0000.nii.gz,512,512,238,0.664062,0.664062,1.25
LIDCIDRI_0012_0000.nii.gz,512,512,128,0.742188,0.742188,2.5
LIDCIDRI_0594_0000.nii.gz,512,512,244,0.59375,0.59375,1.25
LIDCIDRI_0905_0000.nii.gz,512,512,245,0.546875,0.546875,1.25
LIDCIDRI_0443_0000.nii.gz,512,512,513,0.703125,0.703125,0.625
LIDCIDRI_0637_0000.nii.gz,512,512,506,0.69921875,0.69921875,0.7
LIDCIDRI_0759_0000.nii.gz,512,512,136,0.646484,0.646484,2.5
LIDCIDRI_0522_0000.nii.gz,512,512,260,0.5839844,0.5839844,1.0
LIDCIDRI_0756_0000.nii.gz,512,512,516,0.820312,0.820312,0.625
LIDCIDRI_0638_0000.nii.gz,512,512,140,0.605469,0.605469,2.0
LIDCIDRI_0915_0000.nii.gz,512,512,267,0.703125,0.703125,1.25
LIDCIDRI_0584_0000.nii.gz,512,512,166,0.703125,0.703125,2.0
LIDCIDRI_0276_0000.nii.gz,512,512,133,0.703125,0.703125,2.5
LIDCIDRI_0318_0000.nii.gz,512,512,441,0.51953125,0.51953125,0.7
LIDCIDRI_0002_0000.nii.gz,512,512,261,0.681641,0.681641,1.25
LIDCIDRI_0874_0000.nii.gz,512,512,548,0.664062,0.664062,0.625
LIDCIDRI_0317_0000.nii.gz,512,512,124,0.615234,0.615234,2.5
LIDCIDRI_0163_0000.nii.gz,512,512,133,0.703125,0.703125,2.5
LIDCIDRI_0532_0000.nii.gz,512,512,330,0.68359375,0.68359375,1.0
LIDCIDRI_0628_0000.nii.gz,512,512,285,0.779297,0.779297,1.25
LIDCIDRI_0453_0000.nii.gz,512,512,159,0.64453125,0.64453125,1.8
LIDCIDRI_0749_0000.nii.gz,512,512,109,0.62890625,0.62890625,3.0
LIDCIDRI_0978_0000.nii.gz,512,512,350,0.7246094,0.7246094,0.75
LIDCIDRI_0375_0000.nii.gz,512,512,404,0.703125,0.703125,0.625
LIDCIDRI_0101_0000.nii.gz,512,512,150,0.6269531,0.6269531,3.0
LIDCIDRI_0487_0000.nii.gz,512,512,376,0.4609375,0.4609375,0.7
LIDCIDRI_0977_0000.nii.gz,512,512,115,0.585938,0.585938,2.5
LIDCIDRI_0060_0000.nii.gz,512,512,115,0.703125,0.703125,2.5
LIDCIDRI_0792_0000.nii.gz,512,512,411,0.6542969,0.6542969,1.0
LIDCIDRI_0488_0000.nii.gz,512,512,461,0.585938,0.585938,0.625
LIDCIDRI_0431_0000.nii.gz,512,512,152,0.644531,0.644531,2.0
LIDCIDRI_0645_0000.nii.gz,512,512,240,0.585938,0.585938,1.25
LIDCIDRI_0550_0000.nii.gz,512,512,115,0.789,0.789,3.0
LIDCIDRI_0724_0000.nii.gz,512,512,122,0.586,0.586,3.0
LIDCIDRI_0598_0000.nii.gz,512,512,172,0.68359375,0.68359375,1.8
LIDCIDRI_0909_0000.nii.gz,512,512,506,0.664062,0.664062,0.625
LIDCIDRI_0867_0000.nii.gz,512,512,477,0.78125,0.78125,0.625
LIDCIDRI_0011_0000.nii.gz,512,512,128,0.742188,0.742188,2.5
LIDCIDRI_0265_0000.nii.gz,512,512,133,0.78125,0.78125,2.5
LIDCIDRI_0597_0000.nii.gz,512,512,124,0.854,0.854,3.0
LIDCIDRI_0906_0000.nii.gz,512,512,154,0.644531,0.644531,2.0
LIDCIDRI_0634_0000.nii.gz,512,512,193,0.60546875,0.60546875,1.8
LIDCIDRI_0440_0000.nii.gz,512,512,497,0.703125,0.703125,0.625
LIDCIDRI_0521_0000.nii.gz,512,512,308,0.703125,0.703125,1.0
LIDCIDRI_0781_0000.nii.gz,512,512,372,0.585938,0.585938,0.625
LIDCIDRI_0073_0000.nii.gz,512,512,131,0.703125,0.703125,2.5
LIDCIDRI_0207_0000.nii.gz,512,512,238,0.742188,0.742188,1.25
LIDCIDRI_0494_0000.nii.gz,512,512,123,0.585938,0.585938,2.5
LIDCIDRI_0112_0000.nii.gz,512,512,123,0.703125,0.703125,2.5
LIDCIDRI_0366_0000.nii.gz,512,512,125,0.628,0.628,3.0
LIDCIDRI_0208_0000.nii.gz,512,512,109,0.664062,0.664062,2.5
LIDCIDRI_0805_0000.nii.gz,512,512,250,0.720703,0.720703,1.25
LIDCIDRI_0659_0000.nii.gz,512,512,192,0.6640625,0.6640625,1.8
LIDCIDRI_0543_0000.nii.gz,512,512,525,0.65234375,0.65234375,0.75
LIDCIDRI_0815_0000.nii.gz,512,512,263,0.6640625,0.6640625,1.0
LIDCIDRI_0102_0000.nii.gz,512,512,143,0.976562,0.976562,2.5
LIDCIDRI_0376_0000.nii.gz,512,512,561,0.703125,0.703125,0.625
LIDCIDRI_0484_0000.nii.gz,512,512,106,0.7050781,0.7050781,3.0
LIDCIDRI_0974_0000.nii.gz,512,512,101,0.5859375,0.5859375,3.0
LIDCIDRI_0063_0000.nii.gz,512,512,133,0.78125,0.78125,2.5
LIDCIDRI_0379_0000.nii.gz,512,512,125,0.721,0.721,3.0
LIDCIDRI_0217_0000.nii.gz,512,512,135,0.78125,0.78125,2.5
LIDCIDRI_0791_0000.nii.gz,512,512,360,0.6660156,0.6660156,1.0
LIDCIDRI_0728_0000.nii.gz,512,512,490,0.703125,0.703125,0.625
LIDCIDRI_0432_0000.nii.gz,512,512,477,0.625,0.625,0.625
LIDCIDRI_0727_0000.nii.gz,512,512,519,0.703125,0.703125,0.625
LIDCIDRI_0649_0000.nii.gz,512,512,264,0.703125,0.703125,1.25
LIDCIDRI_0553_0000.nii.gz,512,512,481,0.742188,0.742188,0.625
LIDCIDRI_0916_0000.nii.gz,512,512,127,0.664062,0.664062,2.5
LIDCIDRI_0587_0000.nii.gz,512,512,276,0.6171875,0.6171875,1.0
LIDCIDRI_0001_0000.nii.gz,512,512,133,0.703125,0.703125,2.5
LIDCIDRI_0275_0000.nii.gz,512,512,144,0.742188,0.742188,2.5
LIDCIDRI_0919_0000.nii.gz,512,512,246,0.566406,0.566406,1.25
LIDCIDRI_0588_0000.nii.gz,512,512,133,0.722656,0.722656,2.5
LIDCIDRI_0692_0000.nii.gz,512,512,176,0.5859375,0.5859375,1.8
LIDCIDRI_0160_0000.nii.gz,512,512,140,0.78125,0.78125,2.5
LIDCIDRI_0314_0000.nii.gz,512,512,275,0.78125,0.78125,1.0
LIDCIDRI_0624_0000.nii.gz,512,512,290,0.6484375,0.6484375,1.0
LIDCIDRI_0450_0000.nii.gz,512,512,235,0.537109,0.537109,1.25
LIDCIDRI_0281_0000.nii.gz,512,512,119,0.742188,0.742188,2.5
LIDCIDRI_0669_0000.nii.gz,512,512,452,0.703125,0.703125,0.625
LIDCIDRI_0707_0000.nii.gz,512,512,109,0.671,0.671,3.0
LIDCIDRI_0194_0000.nii.gz,512,512,149,0.78125,0.78125,2.5
LIDCIDRI_0412_0000.nii.gz,512,512,276,0.6386719,0.6386719,1.0
LIDCIDRI_0708_0000.nii.gz,512,512,133,0.742188,0.742188,2.5
LIDCIDRI_0666_0000.nii.gz,512,512,145,0.625,0.625,2.0
LIDCIDRI_0883_0000.nii.gz,512,512,368,0.66015625,0.66015625,1.0
LIDCIDRI_0237_0000.nii.gz,512,512,142,0.820312,0.820312,2.5
LIDCIDRI_0359_0000.nii.gz,512,512,109,0.613,0.613,3.0
LIDCIDRI_0043_0000.nii.gz,512,512,113,0.742188,0.742188,2.5
LIDCIDRI_0122_0000.nii.gz,512,512,119,0.742188,0.742188,2.5
LIDCIDRI_0835_0000.nii.gz,512,512,268,0.5390625,0.5390625,1.0
LIDCIDRI_0470_0000.nii.gz,512,512,248,0.703125,0.703125,1.25
LIDCIDRI_0604_0000.nii.gz,512,512,429,0.585938,0.585938,0.625
LIDCIDRI_0098_0000.nii.gz,512,512,104,0.63671875,0.63671875,3.0
LIDCIDRI_0765_0000.nii.gz,512,512,127,0.585938,0.585938,2.5
LIDCIDRI_0097_0000.nii.gz,512,512,245,0.833984,0.833984,1.25
LIDCIDRI_0980_0000.nii.gz,512,512,104,0.741,0.741,3.0
LIDCIDRI_0334_0000.nii.gz,512,512,127,0.75,0.75,3.0
LIDCIDRI_0140_0000.nii.gz,512,512,588,0.5136719,0.5136719,0.5
LIDCIDRI_0939_0000.nii.gz,512,512,465,0.703125,0.703125,0.625
LIDCIDRI_0857_0000.nii.gz,512,512,381,0.625,0.625,0.625
LIDCIDRI_0255_0000.nii.gz,512,512,133,0.703125,0.703125,2.5
LIDCIDRI_0021_0000.nii.gz,512,512,149,0.742188,0.742188,2.5
LIDCIDRI_0936_0000.nii.gz,512,512,227,0.585938,0.585938,1.25
LIDCIDRI_0990_0000.nii.gz,512,512,300,0.6308594,0.6308594,1.0
LIDCIDRI_0087_0000.nii.gz,512,512,130,0.703125,0.703125,2.5
LIDCIDRI_1002_0000.nii.gz,512,512,321,0.5566406,0.5566406,1.0
LIDCIDRI_0501_0000.nii.gz,512,512,247,0.642578,0.642578,1.25
LIDCIDRI_0775_0000.nii.gz,512,512,334,0.5859375,0.5859375,1.0
LIDCIDRI_0088_0000.nii.gz,512,512,241,0.609375,0.609375,1.25
LIDCIDRI_0392_0000.nii.gz,512,512,245,0.591797,0.591797,1.25
LIDCIDRI_0460_0000.nii.gz,512,512,477,0.703125,0.703125,0.625
LIDCIDRI_0614_0000.nii.gz,512,512,583,0.703125,0.703125,0.625
LIDCIDRI_0926_0000.nii.gz,512,512,113,0.75,0.75,3.0
LIDCIDRI_0848_0000.nii.gz,512,512,213,0.646484,0.646484,1.25
LIDCIDRI_0245_0000.nii.gz,512,512,116,0.703125,0.703125,2.5
LIDCIDRI_0031_0000.nii.gz,512,512,133,0.859375,0.859375,2.5
LIDCIDRI_0847_0000.nii.gz,512,512,122,0.615234,0.615234,2.5
LIDCIDRI_0929_0000.nii.gz,512,512,259,0.703125,0.703125,1.25
LIDCIDRI_0324_0000.nii.gz,512,512,229,0.703125,0.703125,1.8
LIDCIDRI_0150_0000.nii.gz,512,512,102,0.647,0.647,3.0
LIDCIDRI_0893_0000.nii.gz,512,512,290,0.6621094,0.6621094,1.0
LIDCIDRI_0402_0000.nii.gz,512,512,268,0.742188,0.742188,1.25
LIDCIDRI_0676_0000.nii.gz,512,512,449,0.625,0.625,0.625
LIDCIDRI_0563_0000.nii.gz,512,512,179,0.6640625,0.6640625,1.8
LIDCIDRI_0717_0000.nii.gz,512,512,425,0.5390625,0.5390625,0.7
LIDCIDRI_0291_0000.nii.gz,512,512,270,0.703125,0.703125,1.25
LIDCIDRI_0825_0000.nii.gz,512,512,301,0.546875,0.546875,1.0
LIDCIDRI_0228_0000.nii.gz,512,512,127,0.703125,0.703125,2.5
LIDCIDRI_0346_0000.nii.gz,512,512,105,0.656,0.656,3.0
LIDCIDRI_0132_0000.nii.gz,512,512,127,0.5371094,0.5371094,3.0
LIDCIDRI_0944_0000.nii.gz,512,512,114,0.6171875,0.6171875,3.0
LIDCIDRI_0227_0000.nii.gz,512,512,137,0.820312,0.820312,2.5
LIDCIDRI_0053_0000.nii.gz,512,512,111,0.703125,0.703125,2.5
LIDCIDRI_0061_0000.nii.gz,512,512,123,0.820312,0.820312,2.5
LIDCIDRI_0215_0000.nii.gz,512,512,249,0.804688,0.804688,1.25
LIDCIDRI_0489_0000.nii.gz,512,512,141,0.703125,0.703125,2.5
LIDCIDRI_0793_0000.nii.gz,512,512,416,0.72265625,0.72265625,1.0
LIDCIDRI_0818_0000.nii.gz,512,512,178,0.703125,0.703125,1.25
LIDCIDRI_0976_0000.nii.gz,512,512,255,0.664062,0.664062,1.25
LIDCIDRI_0374_0000.nii.gz,512,512,255,0.654297,0.654297,1.25
LIDCIDRI_0486_0000.nii.gz,512,512,300,0.6621094,0.6621094,1.0
LIDCIDRI_0817_0000.nii.gz,512,512,203,0.68359375,0.68359375,1.8
LIDCIDRI_0725_0000.nii.gz,512,512,240,0.703125,0.703125,1.25
LIDCIDRI_0551_0000.nii.gz,512,512,522,0.703125,0.703125,0.625
LIDCIDRI_0644_0000.nii.gz,512,512,220,0.76953125,0.76953125,1.0
LIDCIDRI_0430_0000.nii.gz,512,512,429,0.703125,0.703125,0.625
LIDCIDRI_0162_0000.nii.gz,512,512,133,0.78125,0.78125,2.5
LIDCIDRI_0278_0000.nii.gz,512,512,214,0.78125,0.78125,1.25
LIDCIDRI_0875_0000.nii.gz,512,512,266,0.66796875,0.66796875,1.0
LIDCIDRI_0003_0000.nii.gz,512,512,140,0.820312,0.820312,2.5
LIDCIDRI_0277_0000.nii.gz,512,512,117,0.722656,0.722656,2.5
LIDCIDRI_0319_0000.nii.gz,512,512,195,0.72265625,0.72265625,1.8
LIDCIDRI_0914_0000.nii.gz,512,512,261,0.585938,0.585938,1.25
LIDCIDRI_0748_0000.nii.gz,512,512,148,0.703125,0.703125,2.0
LIDCIDRI_0626_0000.nii.gz,512,512,130,0.595703,0.595703,2.5
LIDCIDRI_0452_0000.nii.gz,512,512,338,0.5859375,0.5859375,1.0
LIDCIDRI_0629_0000.nii.gz,512,512,248,0.6328125,0.6328125,1.0
LIDCIDRI_0747_0000.nii.gz,512,512,133,0.556641,0.556641,2.5
LIDCIDRI_0533_0000.nii.gz,512,512,118,0.66796875,0.66796875,3.0
LIDCIDRI_0904_0000.nii.gz,512,512,101,0.558,0.558,3.0
LIDCIDRI_0013_0000.nii.gz,512,512,125,0.585938,0.585938,2.5
LIDCIDRI_0309_0000.nii.gz,512,512,225,0.64453125,0.64453125,1.8
LIDCIDRI_0267_0000.nii.gz,512,512,150,0.820312,0.820312,2.5
LIDCIDRI_0595_0000.nii.gz,512,512,99,0.586,0.586,3.0
LIDCIDRI_0865_0000.nii.gz,512,512,141,0.703125,0.703125,2.5
LIDCIDRI_0172_0000.nii.gz,512,512,127,0.703125,0.703125,2.5
LIDCIDRI_0268_0000.nii.gz,512,512,117,0.78125,0.78125,2.5
LIDCIDRI_0680_0000.nii.gz,512,512,116,0.605469,0.605469,2.5
LIDCIDRI_0757_0000.nii.gz,512,512,477,0.664062,0.664062,0.625
LIDCIDRI_0639_0000.nii.gz,512,512,413,0.703125,0.703125,0.625
LIDCIDRI_0523_0000.nii.gz,512,512,162,0.703125,0.703125,1.25
LIDCIDRI_0636_0000.nii.gz,512,512,330,0.76171875,0.76171875,1.0
LIDCIDRI_0758_0000.nii.gz,512,512,481,0.703125,0.703125,0.625
LIDCIDRI_0442_0000.nii.gz,512,512,116,0.5878906,0.5878906,3.0
LIDCIDRI_0807_0000.nii.gz,512,512,535,0.6484375,0.6484375,0.7
LIDCIDRI_0969_0000.nii.gz,512,512,255,0.615234,0.615234,1.25
LIDCIDRI_0496_0000.nii.gz,512,512,262,0.585938,0.585938,1.25
LIDCIDRI_0110_0000.nii.gz,512,512,125,0.73046875,0.73046875,3.0
LIDCIDRI_0966_0000.nii.gz,512,512,154,0.683594,0.683594,2.0
LIDCIDRI_0499_0000.nii.gz,512,512,122,0.56640625,0.56640625,3.0
LIDCIDRI_0783_0000.nii.gz,512,512,271,0.703125,0.703125,1.25
LIDCIDRI_0654_0000.nii.gz,512,512,237,0.664062,0.664062,1.25
LIDCIDRI_0420_0000.nii.gz,512,512,185,0.6640625,0.6640625,1.8
LIDCIDRI_0735_0000.nii.gz,512,512,280,0.578125,0.578125,1.0
LIDCIDRI_0541_0000.nii.gz,512,512,111,0.769,0.769,3.0
LIDCIDRI_0390_0000.nii.gz,512,512,108,0.62890625,0.62890625,3.0
LIDCIDRI_0462_0000.nii.gz,512,512,557,0.703125,0.703125,0.625
LIDCIDRI_0778_0000.nii.gz,512,512,481,0.703125,0.703125,0.625
LIDCIDRI_0085_0000.nii.gz,512,512,267,0.804688,0.804688,1.25
LIDCIDRI_1000_0000.nii.gz,512,512,103,0.738,0.738,3.0
LIDCIDRI_0777_0000.nii.gz,512,512,187,0.6640625,0.6640625,1.8
LIDCIDRI_0326_0000.nii.gz,512,512,261,0.625,0.625,1.25
LIDCIDRI_0152_0000.nii.gz,512,512,135,0.78125,0.78125,2.5
LIDCIDRI_0845_0000.nii.gz,512,512,478,0.609375,0.609375,0.7
LIDCIDRI_0247_0000.nii.gz,512,512,127,0.625,0.625,2.5
LIDCIDRI_0329_0000.nii.gz,512,512,122,0.523438,0.523438,2.5
LIDCIDRI_0924_0000.nii.gz,512,512,335,0.6230469,0.6230469,1.0
LIDCIDRI_0715_0000.nii.gz,512,512,501,0.703125,0.703125,0.625
LIDCIDRI_0400_0000.nii.gz,512,512,215,0.7421875,0.7421875,1.8
LIDCIDRI_0674_0000.nii.gz,512,512,375,0.5859375,0.5859375,1.0
LIDCIDRI_0186_0000.nii.gz,512,512,137,0.644531,0.644531,2.5
LIDCIDRI_0051_0000.nii.gz,512,512,133,0.9375,0.9375,2.5
LIDCIDRI_0828_0000.nii.gz,512,512,255,0.625,0.625,1.25
LIDCIDRI_0946_0000.nii.gz,512,512,124,0.65625,0.65625,3.0
LIDCIDRI_0344_0000.nii.gz,512,512,503,0.6875,0.6875,0.7
LIDCIDRI_0130_0000.nii.gz,512,512,324,0.7207031,0.7207031,1.0
LIDCIDRI_0949_0000.nii.gz,512,512,104,0.622,0.622,3.0
LIDCIDRI_0827_0000.nii.gz,512,512,461,0.644531,0.644531,0.625
LIDCIDRI_0196_0000.nii.gz,512,512,133,0.625,0.625,2.5
LIDCIDRI_0664_0000.nii.gz,512,512,519,0.644531,0.644531,0.625
LIDCIDRI_0199_0000.nii.gz,512,512,233,0.664062,0.664062,1.25
LIDCIDRI_0283_0000.nii.gz,512,512,115,0.820312,0.820312,2.5
LIDCIDRI_0571_0000.nii.gz,512,512,121,0.5625,0.5625,2.5
LIDCIDRI_0705_0000.nii.gz,512,512,481,0.605469,0.605469,0.625
LIDCIDRI_0837_0000.nii.gz,512,512,490,0.546875,0.546875,0.625
LIDCIDRI_0959_0000.nii.gz,512,512,223,0.664062,0.664062,1.25
LIDCIDRI_0354_0000.nii.gz,512,512,113,0.637,0.637,3.0
LIDCIDRI_0120_0000.nii.gz,512,512,183,0.946,0.946,2.0
LIDCIDRI_0956_0000.nii.gz,512,512,229,0.654297,0.654297,1.25
LIDCIDRI_0838_0000.nii.gz,512,512,484,0.585938,0.585938,0.625
LIDCIDRI_0235_0000.nii.gz,512,512,139,0.703125,0.703125,2.5
LIDCIDRI_0041_0000.nii.gz,512,512,149,0.820312,0.820312,2.5
LIDCIDRI_0982_0000.nii.gz,512,512,541,0.585938,0.585938,0.625
LIDCIDRI_0767_0000.nii.gz,512,512,204,0.64453125,0.64453125,1.8
LIDCIDRI_0609_0000.nii.gz,512,512,487,0.703125,0.703125,0.625
LIDCIDRI_0095_0000.nii.gz,512,512,343,0.5996094,0.5996094,1.0
LIDCIDRI_1010_0000.nii.gz,512,512,252,0.78125,0.78125,1.25
LIDCIDRI_0606_0000.nii.gz,512,512,633,0.5410156,0.5410156,0.5
LIDCIDRI_0768_0000.nii.gz,512,512,195,0.7421875,0.7421875,1.8
LIDCIDRI_0380_0000.nii.gz,512,512,182,0.625,0.625,1.8
LIDCIDRI_0339_0000.nii.gz,512,512,274,0.615234,0.615234,1.25
LIDCIDRI_0257_0000.nii.gz,512,512,133,0.78125,0.78125,2.5
LIDCIDRI_0023_0000.nii.gz,512,512,137,0.742188,0.742188,2.5
LIDCIDRI_0855_0000.nii.gz,512,512,118,0.70703125,0.70703125,3.0
LIDCIDRI_0352_0000.nii.gz,512,512,280,0.7109375,0.7109375,1.0
LIDCIDRI_0048_0000.nii.gz,512,512,297,0.949219,0.949219,1.25
LIDCIDRI_0126_0000.nii.gz,512,512,137,0.78125,0.78125,2.5
LIDCIDRI_0831_0000.nii.gz,512,512,509,0.703125,0.703125,0.625
LIDCIDRI_0233_0000.nii.gz,512,512,147,0.742188,0.742188,2.5
LIDCIDRI_0047_0000.nii.gz,512,512,133,0.78125,0.78125,2.5
LIDCIDRI_0950_0000.nii.gz,512,512,273,0.703125,0.703125,1.25
LIDCIDRI_0190_0000.nii.gz,512,512,127,0.703125,0.703125,2.5
LIDCIDRI_0578_0000.nii.gz,512,512,129,0.78125,0.78125,2.5
LIDCIDRI_0662_0000.nii.gz,512,512,240,0.703125,0.703125,1.25
LIDCIDRI_0285_0000.nii.gz,512,512,151,0.820312,0.820312,2.5
LIDCIDRI_0577_0000.nii.gz,512,512,134,0.71484375,0.71484375,3.0
LIDCIDRI_0419_0000.nii.gz,512,512,201,0.6640625,0.6640625,1.8
LIDCIDRI_0703_0000.nii.gz,512,512,295,0.6816406,0.6816406,1.0
LIDCIDRI_0888_0000.nii.gz,512,512,270,0.671875,0.671875,1.0
LIDCIDRI_0251_0000.nii.gz,512,512,133,0.820312,0.820312,2.5
LIDCIDRI_0025_0000.nii.gz,512,512,265,0.943359,0.943359,1.25
LIDCIDRI_0932_0000.nii.gz,512,512,199,0.76171875,0.76171875,1.8
LIDCIDRI_0144_0000.nii.gz,512,512,133,0.742188,0.742188,2.5
LIDCIDRI_0761_0000.nii.gz,512,512,265,0.60546875,0.60546875,1.0
LIDCIDRI_0093_0000.nii.gz,512,512,125,0.664062,0.664062,2.5
LIDCIDRI_0984_0000.nii.gz,512,512,257,0.576172,0.576172,1.25
LIDCIDRI_0474_0000.nii.gz,512,512,177,0.6425781,0.6425781,1.8
LIDCIDRI_0386_0000.nii.gz,512,512,503,0.742188,0.742188,0.625
LIDCIDRI_0843_0000.nii.gz,512,512,493,0.76171875,0.76171875,0.7
LIDCIDRI_0320_0000.nii.gz,512,512,190,0.7421875,0.7421875,1.8
LIDCIDRI_0154_0000.nii.gz,512,512,115,0.702,0.702,3.0
LIDCIDRI_0922_0000.nii.gz,512,512,413,0.625,0.625,0.625
LIDCIDRI_0241_0000.nii.gz,512,512,301,0.683594,0.683594,1.25
LIDCIDRI_0035_0000.nii.gz,512,512,133,0.820312,0.820312,2.5
LIDCIDRI_0396_0000.nii.gz,512,512,112,0.659,0.659,3.0
LIDCIDRI_1009_0000.nii.gz,512,512,125,0.703125,0.703125,2.5
LIDCIDRI_0464_0000.nii.gz,512,512,241,0.585938,0.585938,1.25
LIDCIDRI_0610_0000.nii.gz,512,512,163,0.703125,0.703125,2.0
LIDCIDRI_0994_0000.nii.gz,512,512,545,0.722656,0.722656,0.625
LIDCIDRI_0083_0000.nii.gz,512,512,218,0.820312,0.820312,1.25
LIDCIDRI_1006_0000.nii.gz,512,512,325,0.78125,0.78125,1.0
LIDCIDRI_0399_0000.nii.gz,512,512,238,0.664062,0.664062,1.25
LIDCIDRI_0505_0000.nii.gz,512,512,181,0.72265625,0.72265625,1.8
LIDCIDRI_0771_0000.nii.gz,512,512,280,0.5722656,0.5722656,1.0
LIDCIDRI_0940_0000.nii.gz,512,512,474,0.625,0.625,0.625
LIDCIDRI_0223_0000.nii.gz,512,512,238,0.78125,0.78125,1.25
LIDCIDRI_0057_0000.nii.gz,512,512,245,0.730469,0.730469,1.25
LIDCIDRI_0139_0000.nii.gz,512,512,114,0.703125,0.703125,2.5
LIDCIDRI_0821_0000.nii.gz,512,512,446,0.55078125,0.55078125,0.7
LIDCIDRI_0136_0000.nii.gz,512,512,153,0.8359375,0.8359375,3.0
LIDCIDRI_0058_0000.nii.gz,512,512,133,0.703125,0.703125,2.5
LIDCIDRI_0898_0000.nii.gz,512,512,272,0.67578125,0.67578125,1.0
LIDCIDRI_0409_0000.nii.gz,512,512,290,0.6816406,0.6816406,1.0
LIDCIDRI_0567_0000.nii.gz,512,512,275,0.6582031,0.6582031,1.0
LIDCIDRI_0713_0000.nii.gz,512,512,116,0.66796875,0.66796875,3.0
LIDCIDRI_0406_0000.nii.gz,512,512,513,0.585938,0.585938,0.625
LIDCIDRI_0672_0000.nii.gz,512,512,462,0.742188,0.742188,0.625
LIDCIDRI_0180_0000.nii.gz,512,512,238,0.78125,0.78125,1.25
LIDCIDRI_0751_0000.nii.gz,512,512,119,0.6503906,0.6503906,3.0
LIDCIDRI_0525_0000.nii.gz,512,512,429,0.5371094,0.5371094,0.7
LIDCIDRI_0630_0000.nii.gz,512,512,122,0.583984,0.583984,2.5
LIDCIDRI_0444_0000.nii.gz,512,512,260,0.625,0.625,1.0
LIDCIDRI_0015_0000.nii.gz,512,512,209,0.693359,0.693359,1.25
LIDCIDRI_0593_0000.nii.gz,512,512,112,0.585938,0.585938,2.0
LIDCIDRI_0902_0000.nii.gz,512,512,477,0.703125,0.703125,0.625
LIDCIDRI_0300_0000.nii.gz,512,512,383,0.6640625,0.6640625,1.0
LIDCIDRI_0686_0000.nii.gz,512,512,238,0.703125,0.703125,1.25
LIDCIDRI_0863_0000.nii.gz,512,512,429,0.5859375,0.5859375,0.7
LIDCIDRI_0652_0000.nii.gz,512,512,179,0.683594,0.683594,2.0
LIDCIDRI_0426_0000.nii.gz,512,512,116,0.702,0.702,3.0
