SAMPLE_ID,ct_path,seg_path,coordX,coordY,coordZ,w,h,d
SAMPLE_1680,Intgmultiomics_ct_nifti/SAMPLE_1680.nii,Intgmultiomics_seg_nifti/SAMPLE_1680_seg.nii.gz,-78.78515625,-133.51171875,-919.5,12.3203125,16.859375,7.0
SAMPLE_1127,Intgmultiomics_ct_nifti/SAMPLE_1127.nii,Intgmultiomics_seg_nifti/SAMPLE_1127_seg.nii.gz,-100.36125183105469,162.16562461853027,-264.2900085449219,11.6015625,11.6015625,7.0
SAMPLE_2032,Intgmultiomics_ct_nifti/SAMPLE_2032.nii,Intgmultiomics_seg_nifti/SAMPLE_2032_seg.nii.gz,-96.5859375,-160.7109375,-744.8997192382812,22.84375,31.578125,25.0
SAMPLE_1546,Intgmultiomics_ct_nifti/SAMPLE_1546.nii,Intgmultiomics_seg_nifti/SAMPLE_1546_seg.nii.gz,88.875,130.78281211853027,-120.25,6.943359375,8.486328125,7.0
SAMPLE_1934,Intgmultiomics_ct_nifti/SAMPLE_1934.nii,Intgmultiomics_seg_nifti/SAMPLE_1934_seg.nii.gz,-57.32421875,-135.83203125,77.5,7.265625,7.265625,7.0
SAMPLE_0306,Intgmultiomics_ct_nifti/SAMPLE_0306.nii,Intgmultiomics_seg_nifti/SAMPLE_0306_seg.nii.gz,90.18706107139587,43.359299659729004,-269.1919860839844,7.226560115814209,7.226560115814209,8.75
SAMPLE_0470,Intgmultiomics_ct_nifti/SAMPLE_0470.nii,Intgmultiomics_seg_nifti/SAMPLE_0470_seg.nii.gz,-47.12249755859375,260.94257736206055,-14.289993286132812,7.744140625,7.1484375,4.0
SAMPLE_0802,Intgmultiomics_ct_nifti/SAMPLE_0802.nii,Intgmultiomics_seg_nifti/SAMPLE_0802_seg.nii.gz,-100.96952819824219,164.13124990463257,-135.510009765625,8.88671875,10.9375,11.0
SAMPLE_1230,Intgmultiomics_ct_nifti/SAMPLE_1230.nii,Intgmultiomics_seg_nifti/SAMPLE_1230_seg.nii.gz,41.820459842681885,65.49234914779663,-148.98098754882812,18.937511444091797,18.14844846725464,18.125
SAMPLE_1597,Intgmultiomics_ct_nifti/SAMPLE_1597.nii,Intgmultiomics_seg_nifti/SAMPLE_1597_seg.nii.gz,-70.24609375,204.6796875,-41.69000244140625,10.25390625,9.5703125,9.0
SAMPLE_1651,Intgmultiomics_ct_nifti/SAMPLE_1651.nii,Intgmultiomics_seg_nifti/SAMPLE_1651_seg.nii.gz,54.95990562438965,56.02359342575073,-178.96499633789062,11.835944652557373,13.41407060623169,11.25
SAMPLE_0011,Intgmultiomics_ct_nifti/SAMPLE_0011.nii,Intgmultiomics_seg_nifti/SAMPLE_0011_seg.nii.gz,29.601666927337646,31.246198892593384,-87.5,21.378915548324585,23.84571349620819,16.25
SAMPLE_0528,Intgmultiomics_ct_nifti/SAMPLE_0528.nii,Intgmultiomics_seg_nifti/SAMPLE_0528_seg.nii.gz,-85.07650756835938,-51.1875,-202.42401123046875,15.4375,21.125,15.0
SAMPLE_1368,Intgmultiomics_ct_nifti/SAMPLE_1368.nii,Intgmultiomics_seg_nifti/SAMPLE_1368_seg.nii.gz,-75.53665161132812,235.20234298706055,-114.0,8.744140625,7.94921875,7.0
SAMPLE_1709,Intgmultiomics_ct_nifti/SAMPLE_1709.nii,Intgmultiomics_seg_nifti/SAMPLE_1709_seg.nii.gz,94.13520407676697,39.990270256996155,-124.75,20.43945586681366,20.43945586681366,25.0
SAMPLE_0149,Intgmultiomics_ct_nifti/SAMPLE_0149.nii,Intgmultiomics_seg_nifti/SAMPLE_0149_seg.nii.gz,74.25051879882812,227.41874980926514,-344.760009765625,24.10546875,21.978515625,31.0
SAMPLE_0198,Intgmultiomics_ct_nifti/SAMPLE_0198.nii,Intgmultiomics_seg_nifti/SAMPLE_0198_seg.nii.gz,78.13489472866058,11.906347274780273,-83.36700439453125,7.4414098262786865,8.185550808906555,7.5
SAMPLE_1948,Intgmultiomics_ct_nifti/SAMPLE_1948.nii,Intgmultiomics_seg_nifti/SAMPLE_1948_seg.nii.gz,-71.91534423828125,-68.5283203125,-1080.760498046875,7.283203125,5.958984375,5.0
SAMPLE_1999,Intgmultiomics_ct_nifti/SAMPLE_1999.nii,Intgmultiomics_seg_nifti/SAMPLE_1999_seg.nii.gz,-31.99103703186715,169.57011997699738,-284.9737684832309,10.589583158493042,12.102380752563477,15.000124454498291
SAMPLE_0926,Intgmultiomics_ct_nifti/SAMPLE_0926.nii,Intgmultiomics_seg_nifti/SAMPLE_0926_seg.nii.gz,65.49484014511108,40.24233388900757,-145.63101196289062,37.085959911346436,30.77345609664917,47.5
SAMPLE_0554,Intgmultiomics_ct_nifti/SAMPLE_0554.nii,Intgmultiomics_seg_nifti/SAMPLE_0554_seg.nii.gz,40.271562695503235,13.843652725219727,-98.3179931640625,20.765616416931152,24.226552486419678,26.25
SAMPLE_1314,Intgmultiomics_ct_nifti/SAMPLE_1314.nii,Intgmultiomics_seg_nifti/SAMPLE_1314_seg.nii.gz,-35.403350830078125,218.87265586853027,-162.07998657226562,19.43359375,20.98828125,13.0
SAMPLE_1775,Intgmultiomics_ct_nifti/SAMPLE_1775.nii,Intgmultiomics_seg_nifti/SAMPLE_1775_seg.nii.gz,24.92578125,-109.12109375,-85.5,7.8203125,9.2421875,4.0
SAMPLE_0692,Intgmultiomics_ct_nifti/SAMPLE_0692.nii,Intgmultiomics_seg_nifti/SAMPLE_0692_seg.nii.gz,-107.38436889648438,244.89531230926514,52.55000305175781,7.51953125,6.8359375,4.0
SAMPLE_0135,Intgmultiomics_ct_nifti/SAMPLE_0135.nii,Intgmultiomics_seg_nifti/SAMPLE_0135_seg.nii.gz,90.07990789413452,-51.79683017730713,-261.2749938964844,4.570313930511475,6.855470895767212,6.25
SAMPLE_0643,Intgmultiomics_ct_nifti/SAMPLE_0643.nii,Intgmultiomics_seg_nifti/SAMPLE_0643_seg.nii.gz,63.27027893066406,175.37421798706055,-227.58999633789062,10.2265625,13.1484375,11.0
SAMPLE_1003,Intgmultiomics_ct_nifti/SAMPLE_1003.nii,Intgmultiomics_seg_nifti/SAMPLE_1003_seg.nii.gz,94.76753318309784,20.363247632980347,-117.94198608398438,37.5937442779541,30.544917225837708,33.75
SAMPLE_1810,Intgmultiomics_ct_nifti/SAMPLE_1810.nii,Intgmultiomics_seg_nifti/SAMPLE_1810_seg.nii.gz,54.8984375,179.5625,0.19482421875,8.58203125,9.90234375,6.400390625
SAMPLE_1462,Intgmultiomics_ct_nifti/SAMPLE_1462.nii,Intgmultiomics_seg_nifti/SAMPLE_1462_seg.nii.gz,61.916659474372864,23.845805048942566,-99.3909912109375,39.468767166137695,40.291033148765564,39.375
SAMPLE_0222,Intgmultiomics_ct_nifti/SAMPLE_0222.nii,Intgmultiomics_seg_nifti/SAMPLE_0222_seg.nii.gz,-75.8087158203125,-18.798828125,-203.0677490234375,8.88671875,10.9375,9.0
SAMPLE_0585,Intgmultiomics_ct_nifti/SAMPLE_0585.nii,Intgmultiomics_seg_nifti/SAMPLE_0585_seg.nii.gz,-122.43495035171509,4.792937517166138,-177.59201049804688,12.781248092651367,13.580076098442078,13.75
SAMPLE_0879,Intgmultiomics_ct_nifti/SAMPLE_0879.nii,Intgmultiomics_seg_nifti/SAMPLE_0879_seg.nii.gz,27.136603593826294,13.912011742591858,-47.311004638671875,20.458975434303284,20.458975434303284,17.5
SAMPLE_1313,Intgmultiomics_ct_nifti/SAMPLE_1313.nii,Intgmultiomics_seg_nifti/SAMPLE_1313_seg.nii.gz,-82.48585510253906,-16.2158203125,-98.326904296875,15.85546875,14.4140625,14.0
SAMPLE_0553,Intgmultiomics_ct_nifti/SAMPLE_0553.nii,Intgmultiomics_seg_nifti/SAMPLE_0553_seg.nii.gz,-79.9385986328125,-15.380859375,70.93701171875,25.29296875,28.02734375,24.0
SAMPLE_0921,Intgmultiomics_ct_nifti/SAMPLE_0921.nii,Intgmultiomics_seg_nifti/SAMPLE_0921_seg.nii.gz,-122.64853429794312,8.5781888961792,-82.54400634765625,11.437503814697266,12.867191791534424,8.75
SAMPLE_0132,Intgmultiomics_ct_nifti/SAMPLE_0132.nii,Intgmultiomics_seg_nifti/SAMPLE_0132_seg.nii.gz,-65.68515014648438,128.88437509536743,-230.83999633789062,8.88671875,9.5703125,7.0
SAMPLE_0695,Intgmultiomics_ct_nifti/SAMPLE_0695.nii,Intgmultiomics_seg_nifti/SAMPLE_0695_seg.nii.gz,-64.6406660079956,40.01555156707764,-75.0,17.69921326637268,19.238275289535522,13.75
SAMPLE_1772,Intgmultiomics_ct_nifti/SAMPLE_1772.nii,Intgmultiomics_seg_nifti/SAMPLE_1772_seg.nii.gz,-44.138671875,-169.771484375,675.69677734375,11.19140625,15.66796875,12.6002197265625
SAMPLE_1004,Intgmultiomics_ct_nifti/SAMPLE_1004.nii,Intgmultiomics_seg_nifti/SAMPLE_1004_seg.nii.gz,84.423828125,-1.708984375,-132.65087890625,8.88671875,8.88671875,7.0
SAMPLE_0644,Intgmultiomics_ct_nifti/SAMPLE_0644.nii,Intgmultiomics_seg_nifti/SAMPLE_0644_seg.nii.gz,-63.41015625,241.89375019073486,120.41999816894531,9.5703125,9.5703125,5.0
SAMPLE_0582,Intgmultiomics_ct_nifti/SAMPLE_0582.nii,Intgmultiomics_seg_nifti/SAMPLE_0582_seg.nii.gz,-39.91839528083801,74.4725730419159,-69.19000244140625,32.83202147483826,29.628897428512573,17.5
SAMPLE_0225,Intgmultiomics_ct_nifti/SAMPLE_0225.nii,Intgmultiomics_seg_nifti/SAMPLE_0225_seg.nii.gz,76.29342651367188,219.11406326293945,-94.3599853515625,14.30859375,15.103515625,14.0
SAMPLE_1465,Intgmultiomics_ct_nifti/SAMPLE_1465.nii,Intgmultiomics_seg_nifti/SAMPLE_1465_seg.nii.gz,-113.38899230957031,5.810546875,-68.8448486328125,9.5703125,8.203125,5.0
SAMPLE_1817,Intgmultiomics_ct_nifti/SAMPLE_1817.nii,Intgmultiomics_seg_nifti/SAMPLE_1817_seg.nii.gz,65.765625,188.87109375,227.89404296875,15.7265625,17.87109375,16.0009765625
SAMPLE_1120,Intgmultiomics_ct_nifti/SAMPLE_1120.nii,Intgmultiomics_seg_nifti/SAMPLE_1120_seg.nii.gz,-112.109375,165.11484384536743,-245.92001342773438,10.25390625,13.671875,7.0
SAMPLE_1687,Intgmultiomics_ct_nifti/SAMPLE_1687.nii,Intgmultiomics_seg_nifti/SAMPLE_1687_seg.nii.gz,-98.005859375,-113.806640625,-362.79998779296875,20.7421875,22.81640625,13.0
SAMPLE_0760,Intgmultiomics_ct_nifti/SAMPLE_0760.nii,Intgmultiomics_seg_nifti/SAMPLE_0760_seg.nii.gz,-95.35549926757812,-88.4033203125,-219.8421630859375,9.130859375,11.62109375,7.0
SAMPLE_0301,Intgmultiomics_ct_nifti/SAMPLE_0301.nii,Intgmultiomics_seg_nifti/SAMPLE_0301_seg.nii.gz,80.15625,155.4432487487793,-89.3900146484375,8.3125,10.09375,8.0
SAMPLE_1933,Intgmultiomics_ct_nifti/SAMPLE_1933.nii,Intgmultiomics_seg_nifti/SAMPLE_1933_seg.nii.gz,69.2236328125,-148.1982421875,904.611328125,29.548828125,27.38671875,30.097900390625
SAMPLE_1541,Intgmultiomics_ct_nifti/SAMPLE_1541.nii,Intgmultiomics_seg_nifti/SAMPLE_1541_seg.nii.gz,82.96875,85.078125,-205.64599609375,9.140625,9.140625,8.125
SAMPLE_1590,Intgmultiomics_ct_nifti/SAMPLE_1590.nii,Intgmultiomics_seg_nifti/SAMPLE_1590_seg.nii.gz,-67.17218017578125,42.6845703125,-71.17236328125,28.1953125,14.880859375,17.0
SAMPLE_1237,Intgmultiomics_ct_nifti/SAMPLE_1237.nii,Intgmultiomics_seg_nifti/SAMPLE_1237_seg.nii.gz,58.211151123046875,180.94414138793945,-235.70999145507812,44.916015625,43.443359375,44.0
SAMPLE_0805,Intgmultiomics_ct_nifti/SAMPLE_0805.nii,Intgmultiomics_seg_nifti/SAMPLE_0805_seg.nii.gz,79.35702514648438,217.60703086853027,-85.239990234375,11.62109375,8.203125,10.0
SAMPLE_0477,Intgmultiomics_ct_nifti/SAMPLE_0477.nii,Intgmultiomics_seg_nifti/SAMPLE_0477_seg.nii.gz,-57.75,206.37656259536743,-156.60000610351562,76.5625,65.625,52.0
SAMPLE_0016,Intgmultiomics_ct_nifti/SAMPLE_0016.nii,Intgmultiomics_seg_nifti/SAMPLE_0016_seg.nii.gz,-57.88188171386719,213.25937461853027,-299.4800109863281,13.73046875,10.83984375,14.0
SAMPLE_1656,Intgmultiomics_ct_nifti/SAMPLE_1656.nii,Intgmultiomics_seg_nifti/SAMPLE_1656_seg.nii.gz,-84.03916931152344,61.181640625,27.0306396484375,17.7734375,18.45703125,13.0
SAMPLE_0288,Intgmultiomics_ct_nifti/SAMPLE_0288.nii,Intgmultiomics_seg_nifti/SAMPLE_0288_seg.nii.gz,53.1923828125,49.560546875,-90.10546875,33.49609375,19.82421875,8.0
SAMPLE_1078,Intgmultiomics_ct_nifti/SAMPLE_1078.nii,Intgmultiomics_seg_nifti/SAMPLE_1078_seg.nii.gz,-75.45708918571472,-21.67391002178192,-176.27999877929688,8.027340173721313,7.224606156349182,7.5
SAMPLE_0638,Intgmultiomics_ct_nifti/SAMPLE_0638.nii,Intgmultiomics_seg_nifti/SAMPLE_0638_seg.nii.gz,-68.50629234313965,25.62493133544922,-95.24600219726562,7.207029104232788,7.207029104232788,6.25
SAMPLE_0259,Intgmultiomics_ct_nifti/SAMPLE_0259.nii,Intgmultiomics_seg_nifti/SAMPLE_0259_seg.nii.gz,-46.08907353878021,40.18370461463928,-90.03201293945312,8.185550808906555,8.929691791534424,6.25
SAMPLE_1419,Intgmultiomics_ct_nifti/SAMPLE_1419.nii,Intgmultiomics_seg_nifti/SAMPLE_1419_seg.nii.gz,46.375,8.75,-56.5,17.5,21.875,13.75
SAMPLE_0117,Intgmultiomics_ct_nifti/SAMPLE_0117.nii,Intgmultiomics_seg_nifti/SAMPLE_0117_seg.nii.gz,80.455078125,39.216796875,-253.067626953125,10.51171875,8.89453125,8.0
SAMPLE_1757,Intgmultiomics_ct_nifti/SAMPLE_1757.nii,Intgmultiomics_seg_nifti/SAMPLE_1757_seg.nii.gz,-106.0322265625,-138.4755859375,-447.5,14.970703125,14.2578125,14.0
SAMPLE_1491,Intgmultiomics_ct_nifti/SAMPLE_1491.nii,Intgmultiomics_seg_nifti/SAMPLE_1491_seg.nii.gz,-41.77696228027344,213.06718826293945,-145.48001098632812,8.765625,9.49609375,7.0
SAMPLE_1336,Intgmultiomics_ct_nifti/SAMPLE_1336.nii,Intgmultiomics_seg_nifti/SAMPLE_1336_seg.nii.gz,-7.5240020751953125,224.0,-201.07998657226562,44.25,34.5,69.0
SAMPLE_0904,Intgmultiomics_ct_nifti/SAMPLE_0904.nii,Intgmultiomics_seg_nifti/SAMPLE_0904_seg.nii.gz,-70.07066345214844,217.61640548706055,-262.8599853515625,14.41015625,12.71484375,6.0
SAMPLE_0576,Intgmultiomics_ct_nifti/SAMPLE_0576.nii,Intgmultiomics_seg_nifti/SAMPLE_0576_seg.nii.gz,84.0086201429367,-26.9296612739563,-123.34201049804688,13.464845895767212,14.212892889976501,11.25
SAMPLE_0200,Intgmultiomics_ct_nifti/SAMPLE_0200.nii,Intgmultiomics_seg_nifti/SAMPLE_0200_seg.nii.gz,-36.65625,43.828125,-188.34500122070312,73.3125,151.40625,16.25
SAMPLE_1832,Intgmultiomics_ct_nifti/SAMPLE_1832.nii,Intgmultiomics_seg_nifti/SAMPLE_1832_seg.nii.gz,-7.1025390625,173.5400390625,-46.0,14.642578125,11.197265625,11.0
SAMPLE_1440,Intgmultiomics_ct_nifti/SAMPLE_1440.nii,Intgmultiomics_seg_nifti/SAMPLE_1440_seg.nii.gz,81.99296569824219,241.20859374850988,-286.57000732421875,12.98828125,15.72265625,14.0
SAMPLE_1021,Intgmultiomics_ct_nifti/SAMPLE_1021.nii,Intgmultiomics_seg_nifti/SAMPLE_1021_seg.nii.gz,-52.74259948730469,22.3974609375,-178.9718017578125,14.66015625,14.66015625,15.0
SAMPLE_1786,Intgmultiomics_ct_nifti/SAMPLE_1786.nii,Intgmultiomics_seg_nifti/SAMPLE_1786_seg.nii.gz,46.1171875,209.78125,-568.603271484375,5.509765625,3.935546875,3.2001953125
SAMPLE_0661,Intgmultiomics_ct_nifti/SAMPLE_0661.nii,Intgmultiomics_seg_nifti/SAMPLE_0661_seg.nii.gz,115.44174194335938,-11.279296875,-96.68310546875,6.15234375,7.51953125,5.0
SAMPLE_0358,Intgmultiomics_ct_nifti/SAMPLE_0358.nii,Intgmultiomics_seg_nifti/SAMPLE_0358_seg.nii.gz,66.88671875,1.189453125,68.4364013671875,8.72265625,9.515625,10.0
SAMPLE_1518,Intgmultiomics_ct_nifti/SAMPLE_1518.nii,Intgmultiomics_seg_nifti/SAMPLE_1518_seg.nii.gz,-72.98226928710938,210.251953125,-88.20999145507812,12.65625,12.65625,9.0
SAMPLE_1179,Intgmultiomics_ct_nifti/SAMPLE_1179.nii,Intgmultiomics_seg_nifti/SAMPLE_1179_seg.nii.gz,-103.12284851074219,146.17226600646973,-135.489990234375,10.927734375,12.384765625,8.0
SAMPLE_0739,Intgmultiomics_ct_nifti/SAMPLE_0739.nii,Intgmultiomics_seg_nifti/SAMPLE_0739_seg.nii.gz,15.14170217514038,53.43765640258789,-171.26998901367188,38.59377479553223,63.828166007995605,46.25
SAMPLE_0389,Intgmultiomics_ct_nifti/SAMPLE_0389.nii,Intgmultiomics_seg_nifti/SAMPLE_0389_seg.nii.gz,-63.124916076660156,-30.77333402633667,-160.0,15.781259536743164,13.41407060623169,8.75
SAMPLE_0978,Intgmultiomics_ct_nifti/SAMPLE_0978.nii,Intgmultiomics_seg_nifti/SAMPLE_0978_seg.nii.gz,62.5625,72.3125,-78.56201171875,34.125,24.375,13.75
SAMPLE_0483,Intgmultiomics_ct_nifti/SAMPLE_0483.nii,Intgmultiomics_seg_nifti/SAMPLE_0483_seg.nii.gz,84.42507934570312,58.03515625,-111.6754150390625,22.6953125,18.8046875,12.0
SAMPLE_0324,Intgmultiomics_ct_nifti/SAMPLE_0324.nii,Intgmultiomics_seg_nifti/SAMPLE_0324_seg.nii.gz,78.05680847167969,27.685546875,183.701171875,8.88671875,5.46875,7.0
SAMPLE_1564,Intgmultiomics_ct_nifti/SAMPLE_1564.nii,Intgmultiomics_seg_nifti/SAMPLE_1564_seg.nii.gz,-93.75,148.29999923706055,-58.779998779296875,21.023443698883057,15.363285779953003,13.75
SAMPLE_1916,Intgmultiomics_ct_nifti/SAMPLE_1916.nii,Intgmultiomics_seg_nifti/SAMPLE_1916_seg.nii.gz,27.520294189453125,74.935546875,-424.4127197265625,12.55078125,11.07421875,12.0
SAMPLE_1105,Intgmultiomics_ct_nifti/SAMPLE_1105.nii,Intgmultiomics_seg_nifti/SAMPLE_1105_seg.nii.gz,59.1263427734375,244.78593826293945,-325.2200012207031,18.140625,18.896484375,23.0
SAMPLE_0745,Intgmultiomics_ct_nifti/SAMPLE_0745.nii,Intgmultiomics_seg_nifti/SAMPLE_0745_seg.nii.gz,-76.75285339355469,9.27734375,200.866943359375,15.5859375,16.328125,6.0
SAMPLE_2010,Intgmultiomics_ct_nifti/SAMPLE_2010.nii,Intgmultiomics_seg_nifti/SAMPLE_2010_seg.nii.gz,-57.12458801269531,208.69140625,-456.0199890136719,13.58203125,19.30078125,15.0
SAMPLE_0033,Intgmultiomics_ct_nifti/SAMPLE_0033.nii,Intgmultiomics_seg_nifti/SAMPLE_0033_seg.nii.gz,8.6953125,230.27734375,-123.69000244140625,6.8359375,8.203125,9.0
SAMPLE_0794,Intgmultiomics_ct_nifti/SAMPLE_0794.nii,Intgmultiomics_seg_nifti/SAMPLE_0794_seg.nii.gz,-54.94133543968201,39.78526282310486,-112.92498779296875,30.312511444091797,17.998053669929504,27.5
SAMPLE_1673,Intgmultiomics_ct_nifti/SAMPLE_1673.nii,Intgmultiomics_seg_nifti/SAMPLE_1673_seg.nii.gz,-52.73427867889404,42.96889305114746,-133.77099609375,13.671881675720215,13.671881675720215,6.25
SAMPLE_1212,Intgmultiomics_ct_nifti/SAMPLE_1212.nii,Intgmultiomics_seg_nifti/SAMPLE_1212_seg.nii.gz,-145.93753051757812,180.53593826293945,-128.95999145507812,7.3828125,8.12109375,5.0
SAMPLE_0452,Intgmultiomics_ct_nifti/SAMPLE_0452.nii,Intgmultiomics_seg_nifti/SAMPLE_0452_seg.nii.gz,-101.20025634765625,-11.15625,-179.53500366210938,21.515625,27.890625,25.0
SAMPLE_0820,Intgmultiomics_ct_nifti/SAMPLE_0820.nii,Intgmultiomics_seg_nifti/SAMPLE_0820_seg.nii.gz,-102.75234985351562,191.45390605926514,137.50999450683594,10.25390625,9.5703125,6.0
SAMPLE_1898,Intgmultiomics_ct_nifti/SAMPLE_1898.nii,Intgmultiomics_seg_nifti/SAMPLE_1898_seg.nii.gz,39.78125,223.25,386.496826171875,10.61328125,10.61328125,10.400634765625
SAMPLE_1849,Intgmultiomics_ct_nifti/SAMPLE_1849.nii,Intgmultiomics_seg_nifti/SAMPLE_1849_seg.nii.gz,-58.72730600833893,70.14726519584656,-215.76998901367188,22.603007674217224,23.382421731948853,18.0
SAMPLE_1911,Intgmultiomics_ct_nifti/SAMPLE_1911.nii,Intgmultiomics_seg_nifti/SAMPLE_1911_seg.nii.gz,-97.171875,245.34375,170.192626953125,4.875,6.09375,4.80029296875
SAMPLE_1563,Intgmultiomics_ct_nifti/SAMPLE_1563.nii,Intgmultiomics_seg_nifti/SAMPLE_1563_seg.nii.gz,25.136821031570435,-34.35343873500824,-95.24099731445312,8.378909826278687,9.216800808906555,5.625
SAMPLE_0323,Intgmultiomics_ct_nifti/SAMPLE_0323.nii,Intgmultiomics_seg_nifti/SAMPLE_0323_seg.nii.gz,-96.67962503433228,-10.054571628570557,-117.5,13.14844560623169,13.921883583068848,10.0
SAMPLE_0484,Intgmultiomics_ct_nifti/SAMPLE_0484.nii,Intgmultiomics_seg_nifti/SAMPLE_0484_seg.nii.gz,-74.92572259902954,52.31265640258789,-106.69900512695312,10.898444652557373,13.804696559906006,11.25
SAMPLE_0742,Intgmultiomics_ct_nifti/SAMPLE_0742.nii,Intgmultiomics_seg_nifti/SAMPLE_0742_seg.nii.gz,-142.38283491134644,64.16007781028748,-252.5,7.910154104232788,12.304684162139893,5.0
SAMPLE_1102,Intgmultiomics_ct_nifti/SAMPLE_1102.nii,Intgmultiomics_seg_nifti/SAMPLE_1102_seg.nii.gz,-57.66749572753906,130.0765609741211,-110.1199951171875,15.46875,18.5625,13.0
SAMPLE_2017,Intgmultiomics_ct_nifti/SAMPLE_2017.nii,Intgmultiomics_seg_nifti/SAMPLE_2017_seg.nii.gz,114.23046875,-101.10546875,-275.5994873046875,5.3046875,6.0625,10.0
SAMPLE_1674,Intgmultiomics_ct_nifti/SAMPLE_1674.nii,Intgmultiomics_seg_nifti/SAMPLE_1674_seg.nii.gz,-30.556084275245667,-32.958959221839905,-149.82699584960938,26.367191791534424,27.099613785743713,26.25
SAMPLE_0793,Intgmultiomics_ct_nifti/SAMPLE_0793.nii,Intgmultiomics_seg_nifti/SAMPLE_0793_seg.nii.gz,-46.321725845336914,8.41800045967102,-122.10699462890625,26.095706820487976,39.56445872783661,55.0
SAMPLE_0034,Intgmultiomics_ct_nifti/SAMPLE_0034.nii,Intgmultiomics_seg_nifti/SAMPLE_0034_seg.nii.gz,67.95468139648438,202.55546855926514,-83.6099853515625,10.25390625,10.25390625,8.0
SAMPLE_0827,Intgmultiomics_ct_nifti/SAMPLE_0827.nii,Intgmultiomics_seg_nifti/SAMPLE_0827_seg.nii.gz,108.46222448348999,-2.1211540699005127,-166.677001953125,24.03905439376831,18.382806301116943,13.75
SAMPLE_0455,Intgmultiomics_ct_nifti/SAMPLE_0455.nii,Intgmultiomics_seg_nifti/SAMPLE_0455_seg.nii.gz,3.6719369888305664,11.933657884597778,-66.25,11.933596849441528,11.933596849441528,6.25
SAMPLE_1215,Intgmultiomics_ct_nifti/SAMPLE_1215.nii,Intgmultiomics_seg_nifti/SAMPLE_1215_seg.nii.gz,88.16549587249756,65.05066180229187,-168.53799438476562,66.71872138977051,63.38278532028198,81.875
SAMPLE_1750,Intgmultiomics_ct_nifti/SAMPLE_1750.nii,Intgmultiomics_seg_nifti/SAMPLE_1750_seg.nii.gz,57.8798828125,-127.7451171875,-1032.800048828125,24.556640625,25.30078125,21.0
SAMPLE_0110,Intgmultiomics_ct_nifti/SAMPLE_0110.nii,Intgmultiomics_seg_nifti/SAMPLE_0110_seg.nii.gz,77.08834838867188,219.11406326293945,289.63999938964844,13.513671875,14.30859375,14.0
SAMPLE_0571,Intgmultiomics_ct_nifti/SAMPLE_0571.nii,Intgmultiomics_seg_nifti/SAMPLE_0571_seg.nii.gz,103.2362871170044,12.480404138565063,-87.63101196289062,41.601550579071045,37.44139552116394,47.5
SAMPLE_0903,Intgmultiomics_ct_nifti/SAMPLE_0903.nii,Intgmultiomics_seg_nifti/SAMPLE_0903_seg.nii.gz,-50.33600473403931,59.958863854408264,-78.13101196289062,12.583978295326233,24.427722573280334,26.25
SAMPLE_1331,Intgmultiomics_ct_nifti/SAMPLE_1331.nii,Intgmultiomics_seg_nifti/SAMPLE_1331_seg.nii.gz,33.154296875,-50.927734375,-122.8140869140625,19.82421875,21.875,16.0
SAMPLE_1496,Intgmultiomics_ct_nifti/SAMPLE_1496.nii,Intgmultiomics_seg_nifti/SAMPLE_1496_seg.nii.gz,79.34051060676575,-12.218721389770508,-60.243011474609375,6.109375953674316,6.109375953674316,4.375
SAMPLE_1447,Intgmultiomics_ct_nifti/SAMPLE_1447.nii,Intgmultiomics_seg_nifti/SAMPLE_1447_seg.nii.gz,92.39999389648438,244.93281173706055,-79.48001098632812,10.25390625,10.25390625,9.0
SAMPLE_1835,Intgmultiomics_ct_nifti/SAMPLE_1835.nii,Intgmultiomics_seg_nifti/SAMPLE_1835_seg.nii.gz,-72.0904541015625,35.1708984375,-820.714111328125,19.427734375,17.41796875,17.0
SAMPLE_0207,Intgmultiomics_ct_nifti/SAMPLE_0207.nii,Intgmultiomics_seg_nifti/SAMPLE_0207_seg.nii.gz,-53.26953125,-88.08984375,104.9000072479248,7.6171875,11.1328125,9.800000667572021
SAMPLE_0666,Intgmultiomics_ct_nifti/SAMPLE_0666.nii,Intgmultiomics_seg_nifti/SAMPLE_0666_seg.nii.gz,-49.595770716667175,5.921780586242676,-77.5,10.363276243209839,10.363276243209839,10.0
SAMPLE_1781,Intgmultiomics_ct_nifti/SAMPLE_1781.nii,Intgmultiomics_seg_nifti/SAMPLE_1781_seg.nii.gz,8.11328125,233.3984375,-620.40673828125,11.4609375,10.1875,11.20068359375
SAMPLE_1026,Intgmultiomics_ct_nifti/SAMPLE_1026.nii,Intgmultiomics_seg_nifti/SAMPLE_1026_seg.nii.gz,-91.75584185123444,43.77347421646118,-158.55899047851562,30.304691791534424,14.310548901557922,12.5
SAMPLE_0099,Intgmultiomics_ct_nifti/SAMPLE_0099.nii,Intgmultiomics_seg_nifti/SAMPLE_0099_seg.nii.gz,-30.172139644622803,28.335833072662354,-181.08099365234375,21.251943469047546,23.61327052116394,20.0
SAMPLE_1608,Intgmultiomics_ct_nifti/SAMPLE_1608.nii,Intgmultiomics_seg_nifti/SAMPLE_1608_seg.nii.gz,-54.566452741622925,63.511640787124634,-69.375,13.417965173721313,18.78515124320984,11.25
